Order_Number,Customer_identifier,Order_Date,City,Region,State_Code,Country_Code,Cart_Discount_Amount,Order_Subtotal_Amount,Shipping_Method_Title,Currency,Currency_Symbol,Order_Shipping_Amount,Order_Refund_Amount,Order_Total_Amount,Order_Total_Tax_Amount,SKU,Item_#,Item_Name,Quantity_(- Refund),Item_Cost,Coupon_Code,Discount_Amount,Discount_Amount_Tax,Attribution,Website
7412,65,21/03/2025,Bristol,South West,Gloucestershire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7601,65,21/04/2025,Bristol,South West,Gloucestershire,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7015,66,26/01/2025,Bristol,South West,England,GB,7.491667,29.98,Royal Mail First Class,GBP,£,3.99,0,30.98,4.5,SQ3720870,1,8 Week Trial,1,22.49,calm1,7.49,1.5,Unknown,Squarespace
7410,66,20/03/2025,Bristol,South West,ENGLAND,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7600,66,20/04/2025,Bristol,South West,ENGLAND,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7599,67,20/04/2025,Bristol,South West,County (optional),GB,0,29.98,Royal Mail First Class,GBP,£,3.99,0,39.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Organic: Google,Squarespace
5772,68,20/09/2024,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6279,68,20/10/2024,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6476,68,20/11/2024,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6703,68,20/12/2024,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6967,68,20/01/2025,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7184,68,20/02/2025,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7359,68,20/03/2025,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7597,68,20/04/2025,Weston-Super-Mare,South West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1582,68,20/08/2024,Weston-Super-Mare,South West,BFP,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1438,68,20/07/2024,Weston-Super-Mare,South West,,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1286,68,20/06/2024,Weston-Super-Mare,South West,,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1134,68,20/05/2024,Weston-Super-Mare,South West,,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
6680,69,16/12/2024,Hounslow,Greater London,,GB,0,16.66,Royal Mail First Class,GBP,£,3.99,0,23.98,3.33,SQ9497841,1,One Month's Supply,1,16.66,,,,Unknown,Squarespace
6965,69,20/01/2025,Hounslow,Greater London,,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7183,69,20/02/2025,Hounslow,Greater London,,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7358,69,20/03/2025,Hounslow,Greater London,,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7596,69,20/04/2025,Hounslow,Greater London,,GB,0,12.49,Royal Mail First Class,GBP,£,3.99,0,18.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
5771,70,20/09/2024,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6278,70,20/10/2024,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6475,70,20/11/2024,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6702,70,20/12/2024,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6964,70,20/01/2025,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7182,70,20/02/2025,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Referral: M.facebook.com,Squarespace
7357,70,20/03/2025,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7595,70,20/04/2025,Maghera,Northern Ireland,Derry,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1583,70,20/08/2024,Maghera,Northern Ireland,Derry,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1439,70,20/07/2024,Maghera,Northern Ireland,Derry,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
730,70,25/02/2024,Maghera,Northern Ireland,Derry,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
535,70,19/12/2023,Maghera,Northern Ireland,Derry,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
5658,71,19/09/2024,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6276,71,19/10/2024,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6473,71,19/11/2024,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Squarespace
6701,71,19/12/2024,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6961,71,19/01/2025,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7177,71,19/02/2025,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7354,71,19/03/2025,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7594,71,19/04/2025,Trowbridge,South West,TROWBRIDGE,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1577,71,19/08/2024,Trowbridge,South West,TROWBRIDGE,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
5773,72,20/09/2024,Andover,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6471,72,19/11/2024,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Organic: Google,Squarespace
6700,72,19/12/2024,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Unknown,Squarespace
6960,72,19/01/2025,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Unknown,Squarespace
7176,72,19/02/2025,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Unknown,Squarespace
7353,72,19/03/2025,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Direct,Squarespace
7593,72,19/04/2025,Andover,South East,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Organic: Google,Squarespace
1581,72,20/08/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1436,72,20/07/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1283,72,20/06/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1133,72,20/05/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
911,72,20/04/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
808,72,20/03/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
709,72,20/02/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
624,72,20/01/2024,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
537,72,20/12/2023,Andover,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
5847,73,22/09/2024,Caston,East of England,Norfolk,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
6524,73,28/11/2024,Caston,East of England,Norfolk,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Unknown,Squarespace
6957,73,18/01/2025,Caston,East of England,Norfolk,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Organic: Google,Squarespace
7351,73,19/03/2025,Caston,East of England,Norfolk,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7592,73,19/04/2025,Caston,East of England,Norfolk,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
1357,73,03/07/2024,Caston,East of England,Norfolk,GB,0,35.98,Shipping,GBP,£,3.99,0,39.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
1241,73,12/06/2024,"The Green, Caston",East of England,,GB,0,19.99,Shipping,GBP,£,3.99,0,23.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
5657,74,19/09/2024,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6275,74,19/10/2024,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Squarespace
6470,74,19/11/2024,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6699,74,19/12/2024,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6959,74,19/01/2025,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7175,74,19/02/2025,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7350,74,19/03/2025,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7591,74,19/04/2025,Faversham,South East,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1576,74,19/08/2024,Faversham,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1429,74,19/07/2024,Faversham,South East,England,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1195,74,03/06/2024,Faversham,South East,Kent,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
7590,75,19/04/2025,Taunton,South West,Somerset,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
5650,76,19/09/2024,Bolton,North West,,GB,0,10.41,Royal Mail Second Class,GBP,£,2.99,0,15.48,2.08,SQ7734740,1,Monthly Subscription,1,10.41,,,,Unknown,Squarespace
6272,76,19/10/2024,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6468,76,19/11/2024,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6696,76,19/12/2024,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6958,76,19/01/2025,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7173,76,19/02/2025,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7349,76,19/03/2025,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7589,76,19/04/2025,Bolton,North West,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
1579,76,19/08/2024,Bolton,North West,BFP,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1431,76,19/07/2024,Bolton,North West,,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1277,76,19/06/2024,Bolton,North West,,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
858,76,03/04/2024,Bolton,North West,,GB,0,35.98,Shipping,GBP,£,3.99,0,39.97,5.99,,1,8 Week Trial,1,35.98,,,,Unknown,Woocommerce
7588,77,19/04/2025,Silkeborg,Denmark,,DK,0,530.54,Royal Mail International Standard,DKK,DKK,61.842697,0,698.49,106.11,SQ3720870,1,8 Week Trial,2,265.27,,,,Organic: Google,Squarespace
6267,78,18/10/2024,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6463,78,18/11/2024,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
6693,78,18/12/2024,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6956,78,18/01/2025,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7170,78,18/02/2025,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7347,78,18/03/2025,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7587,78,18/04/2025,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
5601,78,18/09/2024,Bristol,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Woocommerce
1571,78,18/08/2024,Bristol,South West,Bristol,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1422,78,18/07/2024,Bristol,South West,Bristol,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
1269,78,18/06/2024,Bristol,South West,Bristol,GB,0,14.99,Shipping,GBP,£,2.99,0,17.98,2.5,,1,Monthly Subscription,1,14.99,,,,Unknown,Woocommerce
179,78,08/05/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
75,78,01/02/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
5,78,02/11/2022,Bristol,South West,Bristol,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,0,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
230,79,27/06/2023,Bristol,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
6998,79,24/01/2025,Hanham,South West,Bristol,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
7345,79,18/03/2025,Hanham,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7586,79,18/04/2025,Hanham,South West,Bristol,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
416,79,29/10/2023,Hanham,South West,Bristol,GB,6,35.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,35.98,discount,6,0,Unknown,Woocommerce
311,79,04/09/2023,Hanham,South West,Bristol,GB,6,35.98,Shipping,GBP,£,2.99,0,32.97,4.99,,1,Two Months' Supply,1,35.98,discount,6,0,Unknown,Woocommerce
143,79,04/04/2023,Hanham,South West,Bristol,GB,0,29.98,Shipping,GBP,£,2.99,0,32.97,0,,1,Two Months' Supply,1,29.98,,,,Unknown,Woocommerce
7339,80,18/03/2025,Tillicoultry,Scotland,Scotland,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7585,80,18/04/2025,Tillicoultry,Scotland,Scotland,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
1370,80,06/07/2024,Tillicoultry,Scotland,Scotland,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
6687,81,17/12/2024,Edinburgh,Scotland,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6952,81,17/01/2025,Edinburgh,Scotland,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7165,81,17/02/2025,Edinburgh,Scotland,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7338,81,17/03/2025,Edinburgh,Scotland,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
7584,81,17/04/2025,Edinburgh,Scotland,,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
1519,81,08/08/2024,Edinburgh,Scotland,,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
1060,81,05/05/2024,Edinburgh,Scotland,,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
924,81,23/04/2024,Edinburgh,Scotland,,GB,9,35.98,Shipping,GBP,£,2.99,0,29.97,4.49,,1,Two Months' Supply,1,35.98,discount,9,0,Unknown,Woocommerce
7583,82,17/04/2025,Ludlow,West Midlands,Shropshire,GB,0,29.98,Royal Mail Second Class,GBP,£,2.99,0,38.97,6,SQ3720870,1,8 Week Trial,1,29.98,,,,Direct,Squarespace
1301,82,24/06/2024,Ludlow,West Midlands,Shropshire,GB,0,19.99,Shipping,GBP,£,2.99,0,22.98,3.33,,1,One Month's Supply,1,19.99,,,,Unknown,Woocommerce
6073,83,26/09/2024,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Web admin,Squarespace
6307,83,26/10/2024,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6460,83,17/11/2024,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
6686,83,17/12/2024,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Organic: Google,Squarespace
6950,83,17/01/2025,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Unknown,Squarespace
7164,83,17/02/2025,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7336,83,17/03/2025,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
7582,83,17/04/2025,Bexley,Greater London,Kent,GB,0,12.49,Royal Mail Second Class,GBP,£,2.99,0,17.98,2.5,SQ7734740,1,Monthly Subscription,1,12.49,,,,Direct,Squarespace
1441,83,21/07/2024,Bexley,Greater London,Kent,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
1058,83,04/05/2024,Bexley,Greater London,Kent,GB,0,35.98,Shipping,GBP,£,2.99,0,38.97,5.99,,1,Two Months' Supply,1,35.98,,,,Unknown,Woocommerce
696,83,16/02/2024,Bexley,Greater London,Kent,GB,5.4,35.98,Shipping,GBP,£,2.99,0,33.57,5.09,,1,Two Months' Supply,1,35.98,discount,5.4,0,Unknown,Woocommerce
570,83,03/01/2024,Bexley,Greater London,England,GB,5.4,35.98,Shipping,GBP,£,2.99,0,33.57,5.09,,1,Two Months' Supply,1,35.98,discount,5.4,0,Unknown,Woocommerce
